Functional Size,Adjusted Function Points,Normalised Work Effort,Summary Work Effort,Normalised Level 1 PDR (ufp),Normalised PDR (ufp),Pre 2002 PDR (afp),Speed of Delivery,Project Elapsed Time,Effort Unphased,Resource Level,Max Team Size,Input count,Added count,Count_Approach_COSMIC,Count_Approach_IFPUG,Count_Approach_NESMA,Count_Approach_OTHER,Development_Type_Enhancement,Development_Type_New Development,Development_Type_Re-development,Architecture_Client server,Architecture_Multi-tier,Architecture_Stand alone,Functional_Size_Technique_Other,Functional_Size_Technique_Supported by a tool,Functional_Size_Technique_Wholly manual,FP_Standard_All_COSMIC,FP_Standard_All_IFPUG,FP_Standard_All_Other,Language_Type_1GL,Language_Type_3GL,Language_Type_4GL,Client_Server_Used,Development_Platform_MF,Development_Platform_MR,Development_Platform_Multi,Development_Platform_PC,Case_Tool_Used_Yes,How_Methodology_Acquired_Combined Developed/Purchased,How_Methodology_Acquired_Developed Inhouse,How_Methodology_Acquired_Traditional,Used_Methodology_Yes,Normalised Work Effort Level 1,Value Adjustment Factor,Defect Density
524,524,17969,11500,21.9,34.3,21.9,10.42982107,5,11500,1,9.761262136,166.04545,341.2215103,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,11500,1.021941545,1.9
204,204,772,772,3.8,3.8,3.8,13.6,5,772,1,3,62,84,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,772,1,0
334,324,5078,5078,15.2,15.2,15.7,5.1,13,5078,1,5,175,334,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,5078,0.97,41.9
266,231,3762,3762,15.99293785,14.1,16.3,1.8,12,2853.309172,4,12,0,266,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,5316.463277,0.87,3.8
838,838,691,442,0.5,0.8,0.5,10.42982107,4,442,1,9.761262136,166.04545,341.2215103,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,442,1.021941545,0
113,113,1178,754,6.7,10.4,6.7,10.42982107,3,754,1,9.761262136,166.04545,341.2215103,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,754,1.021941545,0
80,67,391,352,4.4,4.9,5.3,10,2,220,1,4,166.04545,341.2215103,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,352,0.84,0
73,73,947,947,10.2,13,13,6.1,12,747,4,1,73,73,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,747,1.021941545,0
51,51,451,451,8.8,8.8,8.8,5.3,3.2,451,1,3,166.04545,51,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,451,1.021941545,0
1569,1757,13282,13282,8.5,8.5,7.6,10.42982107,12,13282,1,9.761262136,166.04545,341.2215103,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,13282,1.12,0
349,349,3068,3068,8.8,8.8,8.8,5.8,12,3068,1,5,65,349,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3068,1.021941545,0
1674,1825,1210,1210,0.7,0.7,0.7,37.2,15,1210,1,3,594,1674,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1210,1.09,0
138,166,2298,2298,16.7,16.7,13.8,10.42982107,9,0,1,9.761262136,69,113,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,2298,1.2,0
860,860,18825,18825,21.9,21.9,21.9,2.6,21,18825,1,16,412,860,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,18825,1,16.3
1200,1200,10293,8828,6.4,8.6,7.4,17.3,6.3,2853.309172,4,11,166.04545,341.2215103,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,7710,1.021941545,30.8
253,253,2960,2960,11.7,11.7,11.7,10.42982107,7.1,2960,1,9.761262136,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,2960,1.021941545,31.6
186,186,3638,3638,10.8,19.6,19.6,2.1,9,0,4,10,189,189,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,2018,1.021941545,26.9
379,330,1050,1050,2.8,2.8,3.2,19,10,1050,1,2,179,379,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1050,0.87,10.6
30,34,120,120,4,4,3.5,10.42982107,6,120,1,9.761262136,166.04545,341.2215103,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,120,1.12,0
416,391,7439,5728,0.6,17.9,14.6,5,7,246,4,12,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,246,0.94,0
196,196,1680,1075,5.5,8.6,5.5,10.42982107,2,1075,1,9.761262136,166.04545,341.2215103,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1075,1.021941545,5.1
254,254,6590,6590,25.9,25.9,25.9,5.3,6,6590,1,8,254,254,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,6590,1.021941545,3.9
200,232,1850,1850,9.3,9.3,8,13.9,3.6,1850,1,4,116,49,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1850,1.16,0
254,251,2540,1956,1.8,10,7.8,7.3,5,452,4,7,166.04545,341.2215103,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,452,0.99,0
1493,1463,36046,36046,23.4,24.1,24.6,3.4,23,0,4,19,780,1493,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,34906,0.98,6.7
120,139,3808,3808,31.7,31.7,27.4,2,6,544,1,10,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,3808,1.17,8.3
34,34,285,285,8.4,8.4,8.4,11.3,1.5,285,1,2,166.04545,34,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,285,1.021941545,0
805,886,10543,10543,13.1,13.1,11.9,10.42982107,9,10543,1,9.761262136,253,805,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,10543,1.1,2.5
474,474,1829,1829,3.9,3.9,3.9,10.42982107,6,384,1,9.761262136,71,41,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1829,1.021941545,8.4
227,227,976,976,4.3,4.3,4.3,10.42982107,3,976,1,9.761262136,166.04545,341.2215103,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,976,1.021941545,8.8
213,213,890,801,4.2,4.2,3.8,17,2.5,0,1,5,105,52,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,890,1,0
176,188,1831,1648,9.4,10.4,8.8,7,5,877,1,5,166.04545,341.2215103,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1648,1.07,0
756,665,4917,4917,1,6.5,7.4,12,9,739,4,7,166.04545,341.2215103,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,739,0.88,0
307,368,1729,1729,5.6,5.6,4.7,10.42982107,6,0,1,9.761262136,252,49,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1729,1.2,0
650,650,4820,4820,7.4,7.4,7.4,7.1,13,1236,1,7,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,4820,1,81.5
12,12,105,105,8.8,8.8,8.8,6,2,105,4,1,12,12,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,105,1.021941545,83.3
105,105,2007,2007,19.1,19.1,19.1,2.7,13,0,1,3,10,105,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,2007,1,0
788,867,18002,18002,22.7,22.8,20.8,4.6,9,17896,3,19,97,788,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,17896,1.1,14
88,64,1660,1544,18.9,18.9,24.1,2.8,4.5,0,1,7,15,88,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1660,0.73,34.1
585,649,9653,9653,16.2,16.5,14.9,2,15,9484,3,20,199,585,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,9484,1.11,29.1
380,331,1238,1238,1.3,3.3,3.7,38,5,503,2,2,84,156,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,503,0.87,5.3
346,346,3476,3476,10,10,10,3.8,9,3476,1,10,119,197,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,3476,1,8.7
269,288,2449,2204,8.2,9.1,7.7,9.6,7,1822,1,4,166.04545,341.2215103,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,2204,1.07,7.4
313,313,441,441,1.4,1.4,1.4,39.1,4,270,1,2,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,441,1,0
5,5,24,24,4.8,4.8,4.8,5,0.5,24,1,2,166.04545,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,24,1.021941545,0
216,216,1598,1598,7.4,7.4,7.4,10.42982107,6.2,1598,1,9.761262136,166.04545,341.2215103,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1598,1.021941545,32.4
1533,1809,33140,33140,17.5,21.6,18.3,3.8,16,1072,4,25,686,1533,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,26900,1.18,11.1
183,183,1041,666,3.6,5.7,3.6,10.42982107,2,666,1,9.761262136,166.04545,341.2215103,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,666,1.021941545,16.4
52,44,380,380,15.99293785,7.3,8.6,26,2,2853.309172,4,1,14,49,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,5316.463277,0.82,0
68,68,223,143,2.1,3.3,2.1,10.42982107,1,143,1,9.761262136,166.04545,341.2215103,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,143,1.021941545,0
289,275,1647,1647,15.99293785,5.7,6,10.42982107,3,2853.309172,4,9.761262136,31,289,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,5316.463277,0.95,55.4
206,206,2805,2805,13.6,13.6,13.6,4.3,8,2805,1,6,51,62,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2805,1,38.8
106,116,666,553,6.3,6.3,4.8,5.3,2,0,1,10,34,33,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,666,1.1,94.3
136,136,1506,1355,10,11.1,10,5.4,5,936,1,5,166.04545,341.2215103,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1355,1,7.4
103,112,1807,1626,15.8,17.5,14.5,2.3,4,906,1,11,166.04545,341.2215103,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1626,1.09,0
450,450,4430,4430,6.8,9.8,9.8,10.42982107,13.2,2853.309172,4,9.761262136,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,3082,1.021941545,0
250,250,1315,1315,5.1,5.3,5.3,7.1,5,0,2,7,68,250,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1263,1,0
275,275,931,931,3.4,3.4,3.4,13.8,4,133,1,5,166.04545,341.2215103,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,931,1,3.6
2003,2003,47493,47493,23.7,23.7,23.7,2.9,10,20,1,68,166.04545,1336,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,47493,1.021941545,14
177,177,4224,4224,21.5,23.9,23.9,3.7,8,3800,4,6,177,177,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3800,1.021941545,56.5
2427,2087,57811,57811,13.8,23.8,27.7,1.5,22,0,4,73,166.04545,341.2215103,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,33589,0.86,0
70,70,147,147,2.1,2.1,2.1,35,2,147,4,1,70,70,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,147,1.021941545,14.3
289,347,1435,1062,5,5,3.1,10.42982107,7,0,1,9.761262136,145,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1435,1.2,0
28,28,213,213,7.6,7.6,7.6,10.42982107,0.9,213,1,9.761262136,166.04545,341.2215103,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,213,1.021941545,0
62,62,1688,1080,17.4,27.2,17.4,10.42982107,2,1080,1,9.761262136,166.04545,341.2215103,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1080,1.021941545,0
1540,1694,7816,7816,5.1,5.1,4.6,13.8,16,7816,1,7,391,1540,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,7816,1.1,5.8
475,397,3429,3429,7.2,7.2,8.6,5.4,11,2853.309172,2,8,171.68,474.82,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,3429,0.83,2.1
218,218,3074,3074,14.1,14.1,14.1,10.42982107,8.9,3074,1,9.761262136,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,3074,1.021941545,82.6
49,49,323,323,6.6,6.6,6.6,4.1,3,323,1,4,12,49,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,323,1,0
97,97,3323,3323,34.3,34.3,34.3,0.9,10,3323,1,11,51,91,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,3323,1.021941545,51.5
262,280,1417,1417,15.99293785,5.4,5.1,7.5,7,2853.309172,4,5,161,262,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,5316.463277,1.07,38.2
492,492,4158,4158,8.5,8.5,8.5,5.6,11,4158,1,8,114,248,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,4158,1.021941545,18.3
54,58,363,327,6.1,6.7,5.6,3.6,3,276,1,5,166.04545,341.2215103,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,327,1.07,55.6
71,71,232,232,2.9,3.3,3.3,8.9,1.6,2853.309172,4,5,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,206,1.021941545,0
451,451,15098,12531,33.5,33.5,27.8,10.42982107,8.957260274,2853.309172,4,9.761262136,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,15098,1.021941545,0
490,490,2192,2192,4.5,4.5,4.5,7.8,9,0,1,7,48,300,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,2192,1,4.1
454,499,2310,2310,5.1,5.1,4.6,10.42982107,10,2310,1,9.761262136,262,155,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2310,1.1,0
419,453,3876,3876,0.2,9.3,8.6,7.5,4,73,4,14,166.04545,341.2215103,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,73,1.08,0
61,59,1319,1319,3.6,21.6,22.4,3.4,3,219,4,6,166.04545,341.2215103,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,219,0.97,0
638,638,4627,4627,6.3,7.3,7.3,1.7,34,2853.309172,4,11,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,4023,1.021941545,0
3,3,24,24,8,8,8,12,0.25,24,1,1,166.04545,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,24,1.021941545,0
418,461.2226614,1058,1058,2.5,2.5,15.95283267,34.8,6,1058,1,2,166.04545,341.2215103,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1058,1.021941545,19.1
813,878,7654,6200,9.4,9.4,7.1,10.2,10,0,1,8,70,813,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,7654,1.08,12.3
619,619,541,449,0.9,0.9,0.7,10.42982107,2,0,1,9.761262136,0,619,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,541,1.021941545,0
13,11,97,97,7.5,7.5,8.8,6.5,1,0,1,2,4,13,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,97,0.84,0
315,315,1206,1206,3.8,3.8,3.8,5.6,8,1206,1,7,120,14,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1206,1,9.5
210,166,4733,3881,1.3,22.5,23.4,3.5,5,272,4,12,166.04545,341.2215103,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,272,0.79,0
111,97,703,654,6.3,6.3,6.7,13.9,4,0,1,2,25,64,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,703,0.87,27
130,130,5909,3782,29.1,45.5,29.1,10.42982107,4,3782,1,9.761262136,166.04545,341.2215103,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,3782,1.021941545,7.7
52,52,317,317,6.1,6.1,6.1,10.42982107,2,317,1,9.761262136,166.04545,341.2215103,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,317,1.021941545,57.7
4326,4932,138883,138883,21.5,32.1,28.2,10.42982107,22,0,4,9.761262136,1935,4326,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,93049,1.14,98.9
4104,4104,14103,14103,2.2,3.4,3.4,10.42982107,8.957260274,2853.309172,4,12,166.04545,341.2215103,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,9150,1.021941545,0
1662,1662,9649,9649,5.8,5.8,5.8,6.9,20,9649,1,12,1662,1662,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,9649,1.021941545,0
83,83,634,634,7.6,7.6,7.6,2.8,5,634,1,6,10,44,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,634,1,12
550,594,26520,24664,48.2,48.2,41.5,2.2,15,0,1,17,210,550,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,26520,1.08,7.3
550,550,2788,2788,3.4,5.1,5.1,13,4.7,2853.309172,4,9,166.04545,341.2215103,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1867,1.021941545,0
781,781,45778,42574,58.6,58.6,54.5,0.1,32,0,1,309,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,45778,1,0
187,187,8442,8442,45.1,45.1,45.1,2.2,12,8442,1,7,166.04545,91,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,8442,1.021941545,10.7
113,113,1350,1350,11.9,11.9,11.9,3.8,6,40,1,5,166.04545,341.2215103,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1350,1,35.4
580,696,6037,6037,10.4,10.4,8.7,10.42982107,14,0,1,9.761262136,261,580,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,6037,1.2,0
100,100,830,531,8.3,8.3,5.3,4.2,6,0,1,4,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,830,1,0
96,86,633,633,0.6,6.6,7.4,10.7,3,54,4,3,166.04545,341.2215103,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,54,0.9,0
286,286,3234,2070,7.2,11.3,7.2,10.42982107,6,2070,1,9.761262136,166.04545,341.2215103,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,2070,1.021941545,14
297,297,1861,1861,6.3,6.3,6.3,7.4,10,1861,1,4,125,233,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1861,1,10.1
6,6,40,40,6.7,6.7,6.7,24,0.25,40,1,1,166.04545,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,40,1.021941545,0
140,168,2360,2360,16.9,16.9,14,10.42982107,7,0,1,9.761262136,54,72,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,2360,1.2,0
787,787,4918,4918,6.2,6.2,6.2,15.7,10,4918,1,5,265,787,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,4918,1.021941545,5.1
90,90,2390,2175,26.6,26.6,24.2,1.3,9,0,1,8,166.04545,87,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,2390,1.021941545,55.6
1060,965,3930,3655,3.4,3.7,3.8,7.1,30,0,1,5,433,1060,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3655,0.91,12.3
366,366,1058,677,1.8,2.9,1.8,10.42982107,3,677,1,9.761262136,166.04545,341.2215103,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,677,1.021941545,0
191,222,1860,1674,8.8,9.7,7.5,10.6,3,1379,1,6,166.04545,341.2215103,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1674,1.16,10.5
202,202,13415,13415,66.4,66.4,66.4,1.4,18,-572,1,8,166.04545,341.2215103,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,13415,1,346.5
14,14,750,480,34.3,53.6,34.3,10.42982107,2,480,1,9.761262136,166.04545,341.2215103,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,480,1.021941545,0
87,87,489,313,3.6,5.6,3.6,10.42982107,1,313,1,9.761262136,166.04545,341.2215103,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,313,1.021941545,0
146,164,2965,2965,20.3,20.3,18.1,5.3,2.5,0,1,11,36,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,2965,1.12,6.8
1889,1908,27000,27000,15.99293785,14.3,14.2,10.42982107,48,2853.309172,3,9.761262136,401,1889,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,5316.463277,1.01,2.1
253,253,1694,1694,6.7,6.7,6.7,10.42982107,7,1694,1,9.761262136,56,76,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1694,0.99,27.7
15,13,196,176,11.7,13.1,13.5,2.5,2,132,1,3,166.04545,341.2215103,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,176,0.84,0
187,187,1370,1370,7.3,7.3,7.3,7.5,5,1370,1,5,41,85,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1370,1.021941545,21.4
244,276,300,300,1.2,1.2,1.1,30.5,4,0,1,2,108,177,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,300,1.13,0
